,Full Name,Abbreviation,smiles,Concentration (umol/mL),C atom,H atom,N atom,F atom,O atom,Ipc,Molecular weight,Hydrogen bond donor,Hydrogen bond acceptor,Rotatable bond,Complexity,MolLogP
1,(4-(trifluoromethyl)phenyl)methanaminium iodide,4-3FMPEAI,[I-].[NH3+]Cc1ccc(cc1)C(F)(F)F,3.299567757,8,9,1,0,0,430.628114,303.07,1,0,1,255.09,-1.55
2,(4-(trifluoromethyl)phenyl)methanaminium iodide,4-3FMPEAI,[I-].[NH3+]Cc1ccc(cc1)C(F)(F)F,6.599135513,8,9,1,0,0,430.628114,303.07,1,0,1,255.09,-1.55
3,(4-(trifluoromethyl)phenyl)methanaminium iodide,4-3FMPEAI,[I-].[NH3+]Cc1ccc(cc1)C(F)(F)F,9.89870327,8,9,1,0,0,430.628114,303.07,1,0,1,255.09,-1.55
4,(4-(trifluoromethyl)phenyl)methanaminium iodide,4-3FMPEAI,[I-].[NH3+]Cc1ccc(cc1)C(F)(F)F,13.19827103,8,9,1,0,0,430.628114,303.07,1,0,1,255.09,-1.55
5,(4-(trifluoromethyl)phenyl)methanaminium iodide,4-3FMPEAI,[I-].[NH3+]Cc1ccc(cc1)C(F)(F)F,16.49783878,8,9,1,0,0,430.628114,303.07,1,0,1,255.09,-1.55
6,(4-(trifluoromethyl)phenyl)methanaminium iodide,4-3FMPEAI,[I-].[NH3+]Cc1ccc(cc1)C(F)(F)F,19.79740654,8,9,1,0,0,430.628114,303.07,1,0,1,255.09,-1.55
7,(4-(trifluoromethyl)phenyl)methanaminium iodide,4-3FMPEAI,[I-].[NH3+]Cc1ccc(cc1)C(F)(F)F,23.0969743,8,9,1,0,0,430.628114,303.07,1,0,1,255.09,-1.55
8,(4-(trifluoromethyl)phenyl)methanaminium iodide,4-3FMPEAI,[I-].[NH3+]Cc1ccc(cc1)C(F)(F)F,26.39654205,8,9,1,0,0,430.628114,303.07,1,0,1,255.09,-1.55
9,(4-(trifluoromethyl)phenyl)methanaminium iodide,4-3FMPEAI,[I-].[NH3+]Cc1ccc(cc1)C(F)(F)F,29.69610981,8,9,1,0,0,430.628114,303.07,1,0,1,255.09,-1.55
10,(4-(trifluoromethyl)phenyl)methanaminium iodide,4-3FMPEAI,[I-].[NH3+]Cc1ccc(cc1)C(F)(F)F,32.99567757,8,9,1,0,0,430.628114,303.07,1,0,1,255.09,-1.55
11,(4-(trifluoromethyl)phenyl)methanaminium iodide,4-3FMPEAI,[I-].[NH3+]Cc1ccc(cc1)C(F)(F)F,36.29524532,8,9,1,0,0,430.628114,303.07,1,0,1,255.09,-1.55
12,(4-(trifluoromethyl)phenyl)methanaminium iodide,4-3FMPEAI,[I-].[NH3+]Cc1ccc(cc1)C(F)(F)F,39.59481308,8,9,1,0,0,430.628114,303.07,1,0,1,255.09,-1.55
13,(4-(trifluoromethyl)phenyl)methanaminium iodide,4-3FMPEAI,[I-].[NH3+]Cc1ccc(cc1)C(F)(F)F,42.89438084,8,9,1,0,0,430.628114,303.07,1,0,1,255.09,-1.55
14,(4-(trifluoromethyl)phenyl)methanaminium iodide,4-3FMPEAI,[I-].[NH3+]Cc1ccc(cc1)C(F)(F)F,46.19394859,8,9,1,0,0,430.628114,303.07,1,0,1,255.09,-1.55
15,(4-(trifluoromethyl)phenyl)methanaminium iodide,4-3FMPEAI,[I-].[NH3+]Cc1ccc(cc1)C(F)(F)F,49.49351635,8,9,1,0,0,430.628114,303.07,1,0,1,255.09,-1.55
16,(4-fluorophenyl)methanaminium iodide,4FBnAI,[I-].[NH3+]Cc1ccc(F)cc1,3.951632024,7,9,1,0,0,129.2253387,253.06,1,0,1,185.3,-2.43
17,(4-fluorophenyl)methanaminium iodide,4FBnAI,[I-].[NH3+]Cc1ccc(F)cc1,7.903264048,7,9,1,0,0,129.2253387,253.06,1,0,1,185.3,-2.43
18,(4-fluorophenyl)methanaminium iodide,4FBnAI,[I-].[NH3+]Cc1ccc(F)cc1,11.85489607,7,9,1,0,0,129.2253387,253.06,1,0,1,185.3,-2.43
19,(4-fluorophenyl)methanaminium iodide,4FBnAI,[I-].[NH3+]Cc1ccc(F)cc1,15.8065281,7,9,1,0,0,129.2253387,253.06,1,0,1,185.3,-2.43
20,(4-fluorophenyl)methanaminium iodide,4FBnAI,[I-].[NH3+]Cc1ccc(F)cc1,19.75816012,7,9,1,0,0,129.2253387,253.06,1,0,1,185.3,-2.43
21,(4-fluorophenyl)methanaminium iodide,4FBnAI,[I-].[NH3+]Cc1ccc(F)cc1,23.70979214,7,9,1,0,0,129.2253387,253.06,1,0,1,185.3,-2.43
22,(4-fluorophenyl)methanaminium iodide,4FBnAI,[I-].[NH3+]Cc1ccc(F)cc1,27.66142417,7,9,1,0,0,129.2253387,253.06,1,0,1,185.3,-2.43
23,(4-fluorophenyl)methanaminium iodide,4FBnAI,[I-].[NH3+]Cc1ccc(F)cc1,31.61305619,7,9,1,0,0,129.2253387,253.06,1,0,1,185.3,-2.43
24,(4-fluorophenyl)methanaminium iodide,4FBnAI,[I-].[NH3+]Cc1ccc(F)cc1,35.56468822,7,9,1,0,0,129.2253387,253.06,1,0,1,185.3,-2.43
25,(4-fluorophenyl)methanaminium iodide,4FBnAI,[I-].[NH3+]Cc1ccc(F)cc1,39.51632024,7,9,1,0,0,129.2253387,253.06,1,0,1,185.3,-2.43
26,(4-fluorophenyl)methanaminium iodide,4FBnAI,[I-].[NH3+]Cc1ccc(F)cc1,43.46795226,7,9,1,0,0,129.2253387,253.06,1,0,1,185.3,-2.43
27,(4-fluorophenyl)methanaminium iodide,4FBnAI,[I-].[NH3+]Cc1ccc(F)cc1,47.41958429,7,9,1,0,0,129.2253387,253.06,1,0,1,185.3,-2.43
28,(4-fluorophenyl)methanaminium iodide,4FBnAI,[I-].[NH3+]Cc1ccc(F)cc1,51.37121631,7,9,1,0,0,129.2253387,253.06,1,0,1,185.3,-2.43
29,(4-fluorophenyl)methanaminium iodide,4FBnAI,[I-].[NH3+]Cc1ccc(F)cc1,55.32284834,7,9,1,0,0,129.2253387,253.06,1,0,1,185.3,-2.43
30,(4-fluorophenyl)methanaminium iodide,4FBnAI,[I-].[NH3+]Cc1ccc(F)cc1,59.27448036,7,9,1,0,0,129.2253387,253.06,1,0,1,185.3,-2.43
31,(E)-3-phenylprop-2-en-1-aminium iodide,PhPAI,[I-].[NH3+]C/C=C/c1ccccc1,3.829803531,9,12,1,0,0,251.6671623,261.11,1,0,2,206.06,-2.05
32,(E)-3-phenylprop-2-en-1-aminium iodide,PhPAI,[I-].[NH3+]C/C=C/c1ccccc1,7.659607062,9,12,1,0,0,251.6671623,261.11,1,0,2,206.06,-2.05
33,(E)-3-phenylprop-2-en-1-aminium iodide,PhPAI,[I-].[NH3+]C/C=C/c1ccccc1,11.48941059,9,12,1,0,0,251.6671623,261.11,1,0,2,206.06,-2.05
34,(E)-3-phenylprop-2-en-1-aminium iodide,PhPAI,[I-].[NH3+]C/C=C/c1ccccc1,15.31921412,9,12,1,0,0,251.6671623,261.11,1,0,2,206.06,-2.05
35,(E)-3-phenylprop-2-en-1-aminium iodide,PhPAI,[I-].[NH3+]C/C=C/c1ccccc1,19.14901766,9,12,1,0,0,251.6671623,261.11,1,0,2,206.06,-2.05
36,(E)-3-phenylprop-2-en-1-aminium iodide,PhPAI,[I-].[NH3+]C/C=C/c1ccccc1,22.97882119,9,12,1,0,0,251.6671623,261.11,1,0,2,206.06,-2.05
37,(E)-3-phenylprop-2-en-1-aminium iodide,PhPAI,[I-].[NH3+]C/C=C/c1ccccc1,26.80862472,9,12,1,0,0,251.6671623,261.11,1,0,2,206.06,-2.05
38,(E)-3-phenylprop-2-en-1-aminium iodide,PhPAI,[I-].[NH3+]C/C=C/c1ccccc1,30.63842825,9,12,1,0,0,251.6671623,261.11,1,0,2,206.06,-2.05
39,(E)-3-phenylprop-2-en-1-aminium iodide,PhPAI,[I-].[NH3+]C/C=C/c1ccccc1,34.46823178,9,12,1,0,0,251.6671623,261.11,1,0,2,206.06,-2.05
40,(E)-3-phenylprop-2-en-1-aminium iodide,PhPAI,[I-].[NH3+]C/C=C/c1ccccc1,38.29803531,9,12,1,0,0,251.6671623,261.11,1,0,2,206.06,-2.05
41,(E)-3-phenylprop-2-en-1-aminium iodide,PhPAI,[I-].[NH3+]C/C=C/c1ccccc1,42.12783884,9,12,1,0,0,251.6671623,261.11,1,0,2,206.06,-2.05
42,(E)-3-phenylprop-2-en-1-aminium iodide,PhPAI,[I-].[NH3+]C/C=C/c1ccccc1,45.95764237,9,12,1,0,0,251.6671623,261.11,1,0,2,206.06,-2.05
43,(E)-3-phenylprop-2-en-1-aminium iodide,PhPAI,[I-].[NH3+]C/C=C/c1ccccc1,49.7874459,9,12,1,0,0,251.6671623,261.11,1,0,2,206.06,-2.05
44,(E)-3-phenylprop-2-en-1-aminium iodide,PhPAI,[I-].[NH3+]C/C=C/c1ccccc1,53.61724944,9,12,1,0,0,251.6671623,261.11,1,0,2,206.06,-2.05
45,(E)-3-phenylprop-2-en-1-aminium iodide,PhPAI,[I-].[NH3+]C/C=C/c1ccccc1,57.44705297,9,12,1,0,0,251.6671623,261.11,1,0,2,206.06,-2.05
46,1H-imidazol-1-ium iodide,IAI,[I-].[NH2+]1C=CN=C1,5.102275104,3,5,2,0,0,22.88643539,195.991,1,1,0,66.86238311,-3.9331
47,1H-imidazol-1-ium iodide,IAI,[I-].[NH2+]1C=CN=C1,10.20455021,3,5,2,0,0,22.88643539,195.991,1,1,0,66.86238311,-3.9331
48,1H-imidazol-1-ium iodide,IAI,[I-].[NH2+]1C=CN=C1,15.30682531,3,5,2,0,0,22.88643539,195.991,1,1,0,66.86238311,-3.9331
49,1H-imidazol-1-ium iodide,IAI,[I-].[NH2+]1C=CN=C1,20.40910042,3,5,2,0,0,22.88643539,195.991,1,1,0,66.86238311,-3.9331
50,1H-imidazol-1-ium iodide,IAI,[I-].[NH2+]1C=CN=C1,25.51137552,3,5,2,0,0,22.88643539,195.991,1,1,0,66.86238311,-3.9331
51,1H-imidazol-1-ium iodide,IAI,[I-].[NH2+]1C=CN=C1,30.61365063,3,5,2,0,0,22.88643539,195.991,1,1,0,66.86238311,-3.9331
52,1H-imidazol-1-ium iodide,IAI,[I-].[NH2+]1C=CN=C1,35.71592573,3,5,2,0,0,22.88643539,195.991,1,1,0,66.86238311,-3.9331
53,1H-imidazol-1-ium iodide,IAI,[I-].[NH2+]1C=CN=C1,40.81820084,3,5,2,0,0,22.88643539,195.991,1,1,0,66.86238311,-3.9331
54,1H-imidazol-1-ium iodide,IAI,[I-].[NH2+]1C=CN=C1,45.92047594,3,5,2,0,0,22.88643539,195.991,1,1,0,66.86238311,-3.9331
55,1H-imidazol-1-ium iodide,IAI,[I-].[NH2+]1C=CN=C1,51.02275104,3,5,2,0,0,22.88643539,195.991,1,1,0,66.86238311,-3.9331
56,1H-imidazol-1-ium iodide,IAI,[I-].[NH2+]1C=CN=C1,56.12502615,3,5,2,0,0,22.88643539,195.991,1,1,0,66.86238311,-3.9331
57,1H-imidazol-1-ium iodide,IAI,[I-].[NH2+]1C=CN=C1,61.22730125,3,5,2,0,0,22.88643539,195.991,1,1,0,66.86238311,-3.9331
58,1H-imidazol-1-ium iodide,IAI,[I-].[NH2+]1C=CN=C1,66.32957636,3,5,2,0,0,22.88643539,195.991,1,1,0,66.86238311,-3.9331
59,1H-imidazol-1-ium iodide,IAI,[I-].[NH2+]1C=CN=C1,71.43185146,3,5,2,0,0,22.88643539,195.991,1,1,0,66.86238311,-3.9331
60,1H-imidazol-1-ium iodide,IAI,[I-].[NH2+]1C=CN=C1,76.53412657,3,5,2,0,0,22.88643539,195.991,1,1,0,66.86238311,-3.9331
61,2-(perfluorophenyl)ethan-1-aminium iodide,5F-PEAI,[I-].[NH3+]CCc1c(F)c(F)c(F)c(F)c1F,2.949460986,8,7,1,5,0,1158.310255,339.045,1,0,2,339.5350409,-1.8295
62,2-(perfluorophenyl)ethan-1-aminium iodide,5F-PEAI,[I-].[NH3+]CCc1c(F)c(F)c(F)c(F)c1F,5.898921972,8,7,1,5,0,1158.310255,339.045,1,0,2,339.5350409,-1.8295
63,2-(perfluorophenyl)ethan-1-aminium iodide,5F-PEAI,[I-].[NH3+]CCc1c(F)c(F)c(F)c(F)c1F,8.848382958,8,7,1,5,0,1158.310255,339.045,1,0,2,339.5350409,-1.8295
64,2-(perfluorophenyl)ethan-1-aminium iodide,5F-PEAI,[I-].[NH3+]CCc1c(F)c(F)c(F)c(F)c1F,11.79784394,8,7,1,5,0,1158.310255,339.045,1,0,2,339.5350409,-1.8295
65,2-(perfluorophenyl)ethan-1-aminium iodide,5F-PEAI,[I-].[NH3+]CCc1c(F)c(F)c(F)c(F)c1F,14.74730493,8,7,1,5,0,1158.310255,339.045,1,0,2,339.5350409,-1.8295
66,2-(perfluorophenyl)ethan-1-aminium iodide,5F-PEAI,[I-].[NH3+]CCc1c(F)c(F)c(F)c(F)c1F,17.69676592,8,7,1,5,0,1158.310255,339.045,1,0,2,339.5350409,-1.8295
67,2-(perfluorophenyl)ethan-1-aminium iodide,5F-PEAI,[I-].[NH3+]CCc1c(F)c(F)c(F)c(F)c1F,20.6462269,8,7,1,5,0,1158.310255,339.045,1,0,2,339.5350409,-1.8295
68,2-(perfluorophenyl)ethan-1-aminium iodide,5F-PEAI,[I-].[NH3+]CCc1c(F)c(F)c(F)c(F)c1F,23.59568789,8,7,1,5,0,1158.310255,339.045,1,0,2,339.5350409,-1.8295
69,2-(perfluorophenyl)ethan-1-aminium iodide,5F-PEAI,[I-].[NH3+]CCc1c(F)c(F)c(F)c(F)c1F,26.54514887,8,7,1,5,0,1158.310255,339.045,1,0,2,339.5350409,-1.8295
70,2-(perfluorophenyl)ethan-1-aminium iodide,5F-PEAI,[I-].[NH3+]CCc1c(F)c(F)c(F)c(F)c1F,29.49460986,8,7,1,5,0,1158.310255,339.045,1,0,2,339.5350409,-1.8295
71,2-(perfluorophenyl)ethan-1-aminium iodide,5F-PEAI,[I-].[NH3+]CCc1c(F)c(F)c(F)c(F)c1F,32.44407085,8,7,1,5,0,1158.310255,339.045,1,0,2,339.5350409,-1.8295
72,2-(perfluorophenyl)ethan-1-aminium iodide,5F-PEAI,[I-].[NH3+]CCc1c(F)c(F)c(F)c(F)c1F,35.39353183,8,7,1,5,0,1158.310255,339.045,1,0,2,339.5350409,-1.8295
73,2-(perfluorophenyl)ethan-1-aminium iodide,5F-PEAI,[I-].[NH3+]CCc1c(F)c(F)c(F)c(F)c1F,38.34299282,8,7,1,5,0,1158.310255,339.045,1,0,2,339.5350409,-1.8295
74,2-(perfluorophenyl)ethan-1-aminium iodide,5F-PEAI,[I-].[NH3+]CCc1c(F)c(F)c(F)c(F)c1F,41.2924538,8,7,1,5,0,1158.310255,339.045,1,0,2,339.5350409,-1.8295
75,2-(perfluorophenyl)ethan-1-aminium iodide,5F-PEAI,[I-].[NH3+]CCc1c(F)c(F)c(F)c(F)c1F,44.24191479,8,7,1,5,0,1158.310255,339.045,1,0,2,339.5350409,-1.8295
76,2-(thiophen-2-yl)ethan-1-aminium iodide,2ThEAI,[I-].[NH3+]CCc1sccc1,3.919724051,6,10,1,0,0,107.1071907,255.12,1,1,2,138.78,-2.46
77,2-(thiophen-2-yl)ethan-1-aminium iodide,2ThEAI,[I-].[NH3+]CCc1sccc1,7.839448103,6,10,1,0,0,107.1071907,255.12,1,1,2,138.78,-2.46
78,2-(thiophen-2-yl)ethan-1-aminium iodide,2ThEAI,[I-].[NH3+]CCc1sccc1,11.75917215,6,10,1,0,0,107.1071907,255.12,1,1,2,138.78,-2.46
79,2-(thiophen-2-yl)ethan-1-aminium iodide,2ThEAI,[I-].[NH3+]CCc1sccc1,15.67889621,6,10,1,0,0,107.1071907,255.12,1,1,2,138.78,-2.46
80,2-(thiophen-2-yl)ethan-1-aminium iodide,2ThEAI,[I-].[NH3+]CCc1sccc1,19.59862026,6,10,1,0,0,107.1071907,255.12,1,1,2,138.78,-2.46
81,2-(thiophen-2-yl)ethan-1-aminium iodide,2ThEAI,[I-].[NH3+]CCc1sccc1,23.51834431,6,10,1,0,0,107.1071907,255.12,1,1,2,138.78,-2.46
82,2-(thiophen-2-yl)ethan-1-aminium iodide,2ThEAI,[I-].[NH3+]CCc1sccc1,27.43806836,6,10,1,0,0,107.1071907,255.12,1,1,2,138.78,-2.46
83,2-(thiophen-2-yl)ethan-1-aminium iodide,2ThEAI,[I-].[NH3+]CCc1sccc1,31.35779241,6,10,1,0,0,107.1071907,255.12,1,1,2,138.78,-2.46
84,2-(thiophen-2-yl)ethan-1-aminium iodide,2ThEAI,[I-].[NH3+]CCc1sccc1,35.27751646,6,10,1,0,0,107.1071907,255.12,1,1,2,138.78,-2.46
85,2-(thiophen-2-yl)ethan-1-aminium iodide,2ThEAI,[I-].[NH3+]CCc1sccc1,39.19724051,6,10,1,0,0,107.1071907,255.12,1,1,2,138.78,-2.46
86,2-(thiophen-2-yl)ethan-1-aminium iodide,2ThEAI,[I-].[NH3+]CCc1sccc1,43.11696457,6,10,1,0,0,107.1071907,255.12,1,1,2,138.78,-2.46
87,2-(thiophen-2-yl)ethan-1-aminium iodide,2ThEAI,[I-].[NH3+]CCc1sccc1,47.03668862,6,10,1,0,0,107.1071907,255.12,1,1,2,138.78,-2.46
88,2-(thiophen-2-yl)ethan-1-aminium iodide,2ThEAI,[I-].[NH3+]CCc1sccc1,50.95641267,6,10,1,0,0,107.1071907,255.12,1,1,2,138.78,-2.46
89,2-(thiophen-2-yl)ethan-1-aminium iodide,2ThEAI,[I-].[NH3+]CCc1sccc1,54.87613672,6,10,1,0,0,107.1071907,255.12,1,1,2,138.78,-2.46
90,2-(thiophen-2-yl)ethan-1-aminium iodide,2ThEAI,[I-].[NH3+]CCc1sccc1,58.79586077,6,10,1,0,0,107.1071907,255.12,1,1,2,138.78,-2.46
91,2-Fluoro-phenethylammonium iodide,2FPEAI,[I-].[NH3+]CCc1ccccc1F,3.744056311,8,11,1,1,0,213.8116245,267.09,1,0,2,215,-2.39
92,2-Fluoro-phenethylammonium iodide,2FPEAI,[I-].[NH3+]CCc1ccccc1F,7.488112621,8,11,1,1,0,213.8116245,267.09,1,0,2,215,-2.39
93,2-Fluoro-phenethylammonium iodide,2FPEAI,[I-].[NH3+]CCc1ccccc1F,11.23216893,8,11,1,1,0,213.8116245,267.09,1,0,2,215,-2.39
94,2-Fluoro-phenethylammonium iodide,2FPEAI,[I-].[NH3+]CCc1ccccc1F,14.97622524,8,11,1,1,0,213.8116245,267.09,1,0,2,215,-2.39
95,2-Fluoro-phenethylammonium iodide,2FPEAI,[I-].[NH3+]CCc1ccccc1F,18.72028155,8,11,1,1,0,213.8116245,267.09,1,0,2,215,-2.39
96,2-Fluoro-phenethylammonium iodide,2FPEAI,[I-].[NH3+]CCc1ccccc1F,22.46433786,8,11,1,1,0,213.8116245,267.09,1,0,2,215,-2.39
97,2-Fluoro-phenethylammonium iodide,2FPEAI,[I-].[NH3+]CCc1ccccc1F,26.20839417,8,11,1,1,0,213.8116245,267.09,1,0,2,215,-2.39
98,2-Fluoro-phenethylammonium iodide,2FPEAI,[I-].[NH3+]CCc1ccccc1F,29.95245048,8,11,1,1,0,213.8116245,267.09,1,0,2,215,-2.39
99,2-Fluoro-phenethylammonium iodide,2FPEAI,[I-].[NH3+]CCc1ccccc1F,33.6965068,8,11,1,1,0,213.8116245,267.09,1,0,2,215,-2.39
100,2-Fluoro-phenethylammonium iodide,2FPEAI,[I-].[NH3+]CCc1ccccc1F,37.44056311,8,11,1,1,0,213.8116245,267.09,1,0,2,215,-2.39
101,2-Fluoro-phenethylammonium iodide,2FPEAI,[I-].[NH3+]CCc1ccccc1F,41.18461942,8,11,1,1,0,213.8116245,267.09,1,0,2,215,-2.39
102,2-Fluoro-phenethylammonium iodide,2FPEAI,[I-].[NH3+]CCc1ccccc1F,44.92867573,8,11,1,1,0,213.8116245,267.09,1,0,2,215,-2.39
103,2-Fluoro-phenethylammonium iodide,2FPEAI,[I-].[NH3+]CCc1ccccc1F,48.67273204,8,11,1,1,0,213.8116245,267.09,1,0,2,215,-2.39
104,2-Fluoro-phenethylammonium iodide,2FPEAI,[I-].[NH3+]CCc1ccccc1F,52.41678835,8,11,1,1,0,213.8116245,267.09,1,0,2,215,-2.39
105,2-Fluoro-phenethylammonium iodide,2FPEAI,[I-].[NH3+]CCc1ccccc1F,56.16084466,8,11,1,1,0,213.8116245,267.09,1,0,2,215,-2.39
106,2-methylpropan-2-aminium iodide,t-BuNH3I,[I-].CC(C)(C)[NH3+],4.973862353,4,12,1,0,0,3.609640474,201.051,1,0,0,23.01955001,-2.9692
107,2-methylpropan-2-aminium iodide,t-BuNH3I,[I-].CC(C)(C)[NH3+],9.947724707,4,12,1,0,0,3.609640474,201.051,1,0,0,23.01955001,-2.9692
108,2-methylpropan-2-aminium iodide,t-BuNH3I,[I-].CC(C)(C)[NH3+],14.92158706,4,12,1,0,0,3.609640474,201.051,1,0,0,23.01955001,-2.9692
109,2-methylpropan-2-aminium iodide,t-BuNH3I,[I-].CC(C)(C)[NH3+],19.89544941,4,12,1,0,0,3.609640474,201.051,1,0,0,23.01955001,-2.9692
110,2-methylpropan-2-aminium iodide,t-BuNH3I,[I-].CC(C)(C)[NH3+],24.86931177,4,12,1,0,0,3.609640474,201.051,1,0,0,23.01955001,-2.9692
111,2-methylpropan-2-aminium iodide,t-BuNH3I,[I-].CC(C)(C)[NH3+],29.84317412,4,12,1,0,0,3.609640474,201.051,1,0,0,23.01955001,-2.9692
112,2-methylpropan-2-aminium iodide,t-BuNH3I,[I-].CC(C)(C)[NH3+],34.81703647,4,12,1,0,0,3.609640474,201.051,1,0,0,23.01955001,-2.9692
113,2-methylpropan-2-aminium iodide,t-BuNH3I,[I-].CC(C)(C)[NH3+],39.79089883,4,12,1,0,0,3.609640474,201.051,1,0,0,23.01955001,-2.9692
114,2-methylpropan-2-aminium iodide,t-BuNH3I,[I-].CC(C)(C)[NH3+],44.76476118,4,12,1,0,0,3.609640474,201.051,1,0,0,23.01955001,-2.9692
115,2-methylpropan-2-aminium iodide,t-BuNH3I,[I-].CC(C)(C)[NH3+],49.73862353,4,12,1,0,0,3.609640474,201.051,1,0,0,23.01955001,-2.9692
116,2-methylpropan-2-aminium iodide,t-BuNH3I,[I-].CC(C)(C)[NH3+],54.71248589,4,12,1,0,0,3.609640474,201.051,1,0,0,23.01955001,-2.9692
117,2-methylpropan-2-aminium iodide,t-BuNH3I,[I-].CC(C)(C)[NH3+],59.68634824,4,12,1,0,0,3.609640474,201.051,1,0,0,23.01955001,-2.9692
118,2-methylpropan-2-aminium iodide,t-BuNH3I,[I-].CC(C)(C)[NH3+],64.66021059,4,12,1,0,0,3.609640474,201.051,1,0,0,23.01955001,-2.9692
119,2-methylpropan-2-aminium iodide,t-BuNH3I,[I-].CC(C)(C)[NH3+],69.63407295,4,12,1,0,0,3.609640474,201.051,1,0,0,23.01955001,-2.9692
120,2-methylpropan-2-aminium iodide,t-BuNH3I,[I-].CC(C)(C)[NH3+],74.6079353,4,12,1,0,0,3.609640474,201.051,1,0,0,23.01955001,-2.9692
121,2-phenylethan-1-aminium iodide,PEAI,[I-].[NH3+]CCc1ccccc1,4.014452027,8,12,1,0,0,145.1665367,249.1,1,0,2,162.17,-2.53
122,2-phenylethan-1-aminium iodide,PEAI,[I-].[NH3+]CCc1ccccc1,8.028904055,8,12,1,0,0,145.1665367,249.1,1,0,2,162.17,-2.53
123,2-phenylethan-1-aminium iodide,PEAI,[I-].[NH3+]CCc1ccccc1,12.04335608,8,12,1,0,0,145.1665367,249.1,1,0,2,162.17,-2.53
124,2-phenylethan-1-aminium iodide,PEAI,[I-].[NH3+]CCc1ccccc1,16.05780811,8,12,1,0,0,145.1665367,249.1,1,0,2,162.17,-2.53
125,2-phenylethan-1-aminium iodide,PEAI,[I-].[NH3+]CCc1ccccc1,20.07226014,8,12,1,0,0,145.1665367,249.1,1,0,2,162.17,-2.53
126,2-phenylethan-1-aminium iodide,PEAI,[I-].[NH3+]CCc1ccccc1,24.08671216,8,12,1,0,0,145.1665367,249.1,1,0,2,162.17,-2.53
127,2-phenylethan-1-aminium iodide,PEAI,[I-].[NH3+]CCc1ccccc1,28.10116419,8,12,1,0,0,145.1665367,249.1,1,0,2,162.17,-2.53
128,2-phenylethan-1-aminium iodide,PEAI,[I-].[NH3+]CCc1ccccc1,32.11561622,8,12,1,0,0,145.1665367,249.1,1,0,2,162.17,-2.53
129,2-phenylethan-1-aminium iodide,PEAI,[I-].[NH3+]CCc1ccccc1,36.13006825,8,12,1,0,0,145.1665367,249.1,1,0,2,162.17,-2.53
130,2-phenylethan-1-aminium iodide,PEAI,[I-].[NH3+]CCc1ccccc1,40.14452027,8,12,1,0,0,145.1665367,249.1,1,0,2,162.17,-2.53
131,2-phenylethan-1-aminium iodide,PEAI,[I-].[NH3+]CCc1ccccc1,44.1589723,8,12,1,0,0,145.1665367,249.1,1,0,2,162.17,-2.53
132,2-phenylethan-1-aminium iodide,PEAI,[I-].[NH3+]CCc1ccccc1,48.17342433,8,12,1,0,0,145.1665367,249.1,1,0,2,162.17,-2.53
133,2-phenylethan-1-aminium iodide,PEAI,[I-].[NH3+]CCc1ccccc1,52.18787635,8,12,1,0,0,145.1665367,249.1,1,0,2,162.17,-2.53
134,2-phenylethan-1-aminium iodide,PEAI,[I-].[NH3+]CCc1ccccc1,56.20232838,8,12,1,0,0,145.1665367,249.1,1,0,2,162.17,-2.53
135,2-phenylethan-1-aminium iodide,PEAI,[I-].[NH3+]CCc1ccccc1,60.21678041,8,12,1,0,0,145.1665367,249.1,1,0,2,162.17,-2.53
136,"2,2-dimethylpropan-1-aminium iodide",neo-AmyINH3I,[I-].CC(C)(C)C[NH3+],4.649432769,5,14,1,0,0,12.16479704,215.08,1,0,0,37.84,-2.72
137,"2,2-dimethylpropan-1-aminium iodide",neo-AmyINH3I,[I-].CC(C)(C)C[NH3+],9.298865538,5,14,1,0,0,12.16479704,215.08,1,0,0,37.84,-2.72
138,"2,2-dimethylpropan-1-aminium iodide",neo-AmyINH3I,[I-].CC(C)(C)C[NH3+],13.94829831,5,14,1,0,0,12.16479704,215.08,1,0,0,37.84,-2.72
139,"2,2-dimethylpropan-1-aminium iodide",neo-AmyINH3I,[I-].CC(C)(C)C[NH3+],18.59773108,5,14,1,0,0,12.16479704,215.08,1,0,0,37.84,-2.72
140,"2,2-dimethylpropan-1-aminium iodide",neo-AmyINH3I,[I-].CC(C)(C)C[NH3+],23.24716385,5,14,1,0,0,12.16479704,215.08,1,0,0,37.84,-2.72
141,"2,2-dimethylpropan-1-aminium iodide",neo-AmyINH3I,[I-].CC(C)(C)C[NH3+],27.89659662,5,14,1,0,0,12.16479704,215.08,1,0,0,37.84,-2.72
142,"2,2-dimethylpropan-1-aminium iodide",neo-AmyINH3I,[I-].CC(C)(C)C[NH3+],32.54602938,5,14,1,0,0,12.16479704,215.08,1,0,0,37.84,-2.72
143,"2,2-dimethylpropan-1-aminium iodide",neo-AmyINH3I,[I-].CC(C)(C)C[NH3+],37.19546215,5,14,1,0,0,12.16479704,215.08,1,0,0,37.84,-2.72
144,"2,2-dimethylpropan-1-aminium iodide",neo-AmyINH3I,[I-].CC(C)(C)C[NH3+],41.84489492,5,14,1,0,0,12.16479704,215.08,1,0,0,37.84,-2.72
145,"2,2-dimethylpropan-1-aminium iodide",neo-AmyINH3I,[I-].CC(C)(C)C[NH3+],46.49432769,5,14,1,0,0,12.16479704,215.08,1,0,0,37.84,-2.72
